,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
6896,461122,Male,Yes,26,No,Entertainment,8.0,Low,2.0,Cat_4,D
6897,464886,Male,Yes,38,Yes,Engineer,0.0,Average,4.0,Cat_4,B
6898,463697,Female,No,32,Yes,Artist,6.0,Low,7.0,Cat_4,A
6899,460592,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,D
6900,465995,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_2,D
6901,461293,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
6902,467020,Male,Yes,80,Yes,Lawyer,0.0,High,3.0,Cat_6,B
6903,461153,Female,Yes,32,Yes,Artist,,High,3.0,Cat_3,A
6904,467175,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
6905,465154,Male,No,22,No,Healthcare,1.0,Low,2.0,Cat_4,D
6906,466666,Female,Yes,32,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
6907,467583,Male,Yes,47,Yes,Executive,9.0,Low,,Cat_6,B
6908,462859,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
6909,467483,Male,Yes,55,Yes,Executive,0.0,High,9.0,Cat_6,A
6910,466950,Male,No,28,Yes,Entertainment,1.0,Low,2.0,Cat_3,D
6911,463417,Male,Yes,59,Yes,Artist,,Low,,Cat_6,B
6912,466884,Female,Yes,42,No,Doctor,1.0,Low,1.0,Cat_6,A
6913,464564,Female,No,37,Yes,Artist,8.0,Low,,Cat_6,B
6914,463203,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_7,D
6915,464716,Male,Yes,43,Yes,Marketing,0.0,High,6.0,Cat_4,D
6916,466162,Female,Yes,73,Yes,Doctor,0.0,Low,1.0,Cat_4,B
6917,462383,Female,No,46,No,Engineer,1.0,Low,3.0,Cat_3,D
6918,462970,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,D
6919,463988,Female,Yes,35,Yes,Entertainment,9.0,Average,2.0,Cat_2,A
6920,466500,Female,Yes,48,Yes,Artist,3.0,High,3.0,Cat_4,B
6921,460826,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_4,D
6922,466714,Male,Yes,66,Yes,Executive,0.0,Average,2.0,Cat_6,C
6923,467876,Female,Yes,47,Yes,Artist,8.0,High,2.0,Cat_6,C
6924,465204,Male,Yes,28,Yes,Healthcare,1.0,Low,2.0,Cat_6,C
6925,461851,Female,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,C
6926,460823,Female,Yes,75,Yes,Lawyer,1.0,High,2.0,Cat_6,B
6927,459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,B
6928,466541,Male,No,41,Yes,Entertainment,1.0,Low,4.0,Cat_6,A
6929,461817,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,D
6930,459187,Female,Yes,52,No,Doctor,0.0,Average,3.0,Cat_4,B
6931,464352,Male,Yes,58,Yes,Doctor,0.0,Average,2.0,Cat_6,C
6932,462752,Female,No,26,No,Healthcare,,Low,1.0,Cat_6,D
6933,459814,Female,No,49,Yes,Artist,0.0,Low,3.0,Cat_2,B
6934,460309,Male,No,28,Yes,Marketing,9.0,Low,5.0,Cat_7,D
6935,467169,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,B
6936,461362,Female,No,27,Yes,Doctor,0.0,Low,4.0,Cat_6,D
6937,462942,Female,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_4,A
6938,463088,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C
6939,463924,Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_5,B
6940,462105,Male,Yes,47,No,Executive,,High,4.0,Cat_4,B
6941,462794,Male,No,27,No,Healthcare,10.0,Low,5.0,Cat_6,D
6942,462399,Male,Yes,37,Yes,Executive,1.0,Low,6.0,Cat_6,D
6943,465593,Male,Yes,56,No,Lawyer,0.0,High,3.0,Cat_3,A
6944,465437,Male,Yes,48,Yes,Executive,2.0,High,5.0,Cat_6,C
6945,465457,Female,No,32,Yes,Engineer,0.0,Low,1.0,Cat_6,A
6946,463167,Male,Yes,39,Yes,Doctor,1.0,Average,3.0,Cat_6,A
6947,463176,Male,Yes,39,Yes,Artist,,Average,4.0,Cat_3,B
6948,462141,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,C
6949,460760,Male,Yes,60,No,Artist,1.0,High,4.0,Cat_3,B
6950,461938,Female,No,33,Yes,Engineer,9.0,Low,2.0,Cat_6,A
6951,465041,Female,Yes,50,No,Artist,0.0,Average,4.0,Cat_4,C
6952,462896,Male,Yes,58,Yes,Entertainment,,Low,2.0,Cat_6,A
6953,467226,Female,No,20,No,Entertainment,1.0,Low,4.0,Cat_6,C
6954,467228,Male,No,29,Yes,Healthcare,,Low,4.0,Cat_6,C
6955,459800,Female,No,37,No,Engineer,0.0,Low,1.0,Cat_6,D
6956,466175,Male,Yes,25,Yes,Doctor,1.0,Low,2.0,Cat_6,C
6957,460212,Male,Yes,37,Yes,Entertainment,11.0,Low,6.0,Cat_6,D
6958,466912,Male,Yes,68,Yes,Engineer,0.0,Low,1.0,Cat_6,D
6959,460373,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_6,D
6960,466383,Male,,22,No,Healthcare,9.0,Low,3.0,Cat_4,D
6961,463728,Female,Yes,30,No,Doctor,1.0,Average,6.0,Cat_6,B
6962,466596,Female,Yes,83,Yes,Artist,0.0,High,2.0,Cat_6,C
6963,465945,Female,No,52,Yes,Artist,0.0,Low,1.0,Cat_6,D
6964,464825,Female,No,19,No,Healthcare,7.0,Low,1.0,Cat_4,D
6965,462235,Female,Yes,36,Yes,Engineer,11.0,Low,2.0,Cat_4,C
6966,463477,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_4,C
6967,465744,Male,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,C
6968,467093,Female,Yes,53,Yes,Artist,8.0,Average,2.0,Cat_6,A
6969,464351,Female,No,31,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
6970,466955,Male,Yes,57,No,Entertainment,0.0,Low,4.0,Cat_3,A
6971,462305,Male,Yes,36,Yes,Artist,0.0,Average,5.0,Cat_6,C
6972,461519,Male,No,35,No,Doctor,,Low,3.0,Cat_4,A
6973,465885,Female,No,41,Yes,Marketing,1.0,Low,2.0,Cat_6,A
6974,461022,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_3,A
6975,463146,Male,Yes,37,No,Entertainment,11.0,Average,2.0,Cat_6,B
6976,466807,Female,,41,Yes,Healthcare,0.0,Low,1.0,Cat_4,A
6977,459150,Female,No,49,Yes,Doctor,0.0,Low,1.0,Cat_6,A
6978,467114,Male,Yes,59,Yes,Marketing,0.0,Average,3.0,Cat_6,B
6979,466395,Female,Yes,37,Yes,Doctor,2.0,High,2.0,Cat_4,A
6980,465028,Female,Yes,68,Yes,Lawyer,3.0,High,4.0,Cat_6,C
6981,467194,Male,No,29,No,Entertainment,,Low,3.0,Cat_6,D
6982,464189,Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
6983,466897,Male,,52,No,Doctor,0.0,High,3.0,Cat_6,D
6984,466043,Female,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,B
6985,460585,Male,No,49,No,Entertainment,1.0,Low,3.0,Cat_3,D
6986,461217,Female,No,33,Yes,Engineer,1.0,Low,5.0,Cat_6,D
6987,465759,Male,Yes,33,No,Artist,1.0,Low,3.0,Cat_4,A
6988,463485,Female,No,25,No,Engineer,,Low,3.0,Cat_6,D
6989,464781,Male,No,32,No,Marketing,0.0,Low,3.0,Cat_4,D
6990,459425,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,A
6991,460716,Male,Yes,52,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
6992,464864,Female,No,27,No,Engineer,14.0,Low,8.0,Cat_4,D
6993,467250,Male,Yes,63,Yes,Entertainment,6.0,Low,2.0,Cat_6,D
6994,460169,Female,Yes,89,Yes,Lawyer,1.0,High,2.0,Cat_2,C
6995,461204,Female,Yes,86,Yes,Artist,,Low,4.0,,D
6996,462401,Male,Yes,31,No,Executive,1.0,Average,2.0,Cat_4,D
6997,464290,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6,C
6998,462692,Female,Yes,35,No,Artist,,Average,2.0,Cat_6,B
6999,464599,Female,Yes,50,Yes,Artist,1.0,High,7.0,Cat_2,B
7000,464952,Female,Yes,70,No,Engineer,0.0,Average,2.0,Cat_4,B
7001,460502,Female,Yes,55,Yes,Engineer,1.0,Average,3.0,Cat_3,B
7002,463897,Female,Yes,36,Yes,Homemaker,8.0,Average,5.0,Cat_6,B
7003,464401,Female,Yes,66,Yes,Lawyer,4.0,Low,1.0,Cat_6,B
7004,460631,Male,,47,Yes,Marketing,,High,2.0,Cat_3,D
7005,462621,Female,Yes,49,No,Engineer,5.0,Average,5.0,Cat_4,D
7006,466092,Male,Yes,65,Yes,Artist,1.0,Average,4.0,Cat_6,B
7007,466469,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_3,D
7008,459804,Male,Yes,45,No,Artist,3.0,High,4.0,Cat_6,C
7009,460548,Male,No,33,No,Entertainment,1.0,Low,5.0,Cat_3,D
7010,459733,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,A
7011,466830,Male,No,28,Yes,Healthcare,5.0,Low,4.0,Cat_6,D
7012,466849,Female,No,27,Yes,Artist,0.0,Low,8.0,Cat_4,C
7013,461090,Female,Yes,45,Yes,Engineer,1.0,Low,3.0,Cat_3,D
7014,466531,Female,Yes,49,Yes,Entertainment,2.0,Average,3.0,Cat_6,A
7015,464752,Female,Yes,46,,Marketing,,Low,1.0,Cat_4,D
7016,467378,Female,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,C
7017,462830,Male,No,21,No,Healthcare,,Low,1.0,Cat_2,D
7018,461087,Female,Yes,29,No,Artist,0.0,Average,2.0,Cat_3,A
7019,461857,Male,No,33,No,Entertainment,,Low,3.0,Cat_6,C
7020,465754,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
7021,466708,Male,Yes,65,No,Entertainment,1.0,Low,1.0,Cat_6,A
7022,465133,Female,Yes,61,Yes,Engineer,1.0,Average,5.0,Cat_6,B
7023,467266,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_3,C
7024,464304,Male,Yes,35,Yes,Artist,1.0,Low,1.0,Cat_3,A
7025,464393,Female,Yes,82,Yes,Lawyer,1.0,High,2.0,Cat_6,A
7026,464883,Female,Yes,37,No,Engineer,1.0,Low,4.0,Cat_4,A
7027,464002,Female,No,26,No,Engineer,0.0,Low,5.0,,A
7028,465203,Male,No,32,Yes,Healthcare,2.0,Low,3.0,Cat_6,C
7029,461860,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C
7030,459934,Male,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,B
7031,461408,Male,Yes,46,Yes,Marketing,1.0,Low,3.0,Cat_6,D
7032,459545,Female,No,20,No,Doctor,,Low,4.0,Cat_6,D
7033,460737,Male,,66,Yes,Artist,0.0,Low,,Cat_3,B
7034,459967,Male,No,27,Yes,Entertainment,9.0,Low,3.0,Cat_6,B
7035,464493,Female,Yes,66,Yes,Lawyer,6.0,Average,4.0,Cat_5,B
7036,463020,Male,Yes,31,Yes,Artist,0.0,Average,3.0,Cat_1,D
7037,466704,Male,Yes,53,Yes,Doctor,4.0,Average,2.0,Cat_6,C
7038,462950,Female,No,29,Yes,Doctor,0.0,Low,5.0,Cat_3,D
7039,459862,Male,Yes,70,No,Executive,,High,2.0,Cat_6,A
7040,465560,Male,Yes,60,Yes,Entertainment,1.0,Average,5.0,Cat_3,B
7041,465114,Female,No,43,No,Doctor,4.0,Low,6.0,Cat_7,B
7042,464908,Male,Yes,73,Yes,Entertainment,5.0,Low,1.0,Cat_4,A
7043,459761,Female,No,47,No,Engineer,,Low,,Cat_6,A
7044,464109,Male,Yes,47,No,Entertainment,0.0,Average,3.0,Cat_6,C
7045,463748,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
7046,461808,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_7,B
7047,461716,Female,Yes,56,Yes,Lawyer,5.0,High,9.0,Cat_6,C
7048,466409,Male,Yes,51,Yes,Artist,0.0,Average,5.0,Cat_6,C
7049,464160,Male,Yes,27,Yes,Artist,4.0,Average,2.0,Cat_6,A
7050,462459,Male,No,30,Yes,Artist,2.0,Low,2.0,Cat_6,A
7051,463347,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_2,A
7052,461117,Female,No,30,Yes,Healthcare,0.0,Low,6.0,Cat_3,D
7053,467023,Male,Yes,26,No,Doctor,9.0,Average,2.0,Cat_6,A
7054,462637,Female,Yes,58,No,Marketing,,Average,6.0,Cat_4,D
7055,465068,Male,Yes,42,Yes,Artist,3.0,Average,4.0,Cat_6,B
7056,463731,Male,No,23,No,Healthcare,0.0,Low,,Cat_6,D
7057,462239,Male,Yes,49,Yes,Executive,1.0,High,5.0,Cat_5,C
7058,467472,Male,Yes,59,Yes,Executive,3.0,High,4.0,Cat_6,B
7059,460269,Male,No,31,Yes,Healthcare,8.0,Low,,Cat_7,D
7060,466286,Female,Yes,49,Yes,Artist,0.0,Average,5.0,Cat_2,C
7061,467017,Male,No,31,Yes,Engineer,,Low,4.0,Cat_2,A
7062,463767,Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,C
7063,466653,Male,Yes,41,Yes,Entertainment,5.0,Low,1.0,Cat_6,A
7064,464982,Male,Yes,71,Yes,Executive,1.0,High,4.0,Cat_6,B
7065,465021,Male,Yes,62,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
7066,462513,Male,No,26,Yes,Artist,,Low,4.0,Cat_4,A
7067,460079,Female,No,41,No,Doctor,0.0,Low,1.0,Cat_6,A
7068,460092,Male,No,41,Yes,Doctor,2.0,Low,2.0,Cat_6,C
7069,462534,Male,No,38,Yes,Artist,,Low,1.0,Cat_6,A
7070,466172,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,C
7071,463370,Male,Yes,46,Yes,Doctor,2.0,Low,4.0,Cat_3,A
7072,463030,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,C
7073,465359,Female,Yes,40,No,Artist,1.0,Low,1.0,Cat_6,C
7074,462504,Female,No,49,No,Artist,9.0,Low,1.0,Cat_1,B
7075,465937,Female,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
7076,460534,Male,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_6,B
7077,461032,Female,Yes,66,Yes,Lawyer,0.0,High,3.0,Cat_6,C
7078,463285,Male,Yes,31,No,Marketing,,Low,4.0,Cat_3,D
7079,466773,Female,Yes,37,Yes,,0.0,Low,,Cat_6,C
7080,463568,Female,No,26,No,Healthcare,1.0,Low,,Cat_5,D
7081,463785,Female,No,27,No,Healthcare,0.0,Low,4.0,Cat_4,C
7082,467127,Male,Yes,70,No,Lawyer,,Low,1.0,Cat_6,D
7083,467469,Male,Yes,43,No,Entertainment,,Average,3.0,Cat_4,D
7084,461358,Male,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
7085,464803,Male,No,28,No,Doctor,1.0,Low,1.0,Cat_4,A
7086,460938,Male,No,38,Yes,Artist,,Low,1.0,Cat_6,A
7087,460960,Male,Yes,48,Yes,Entertainment,6.0,Low,2.0,Cat_7,B
7088,461461,Male,Yes,36,No,Entertainment,9.0,Average,2.0,Cat_6,B
7089,460192,Male,Yes,41,Yes,,0.0,Low,2.0,Cat_7,D
7090,466960,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,B
7091,466674,Female,Yes,57,Yes,Artist,0.0,High,2.0,Cat_6,C
7092,467747,Female,Yes,50,Yes,Artist,,High,4.0,Cat_6,C
7093,460037,Female,No,42,Yes,Entertainment,5.0,Low,7.0,Cat_6,A
7094,461310,Male,No,20,No,Marketing,,Low,5.0,Cat_6,C
7095,460166,Female,No,21,No,Healthcare,1.0,Low,7.0,Cat_2,D
7096,459454,Male,Yes,38,No,Artist,,Average,2.0,Cat_6,A
7097,461403,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
7098,459129,Female,No,26,Yes,Marketing,9.0,Low,,Cat_3,D
7099,464453,Female,Yes,46,Yes,Artist,4.0,High,5.0,Cat_6,C
7100,463926,Female,No,27,No,Engineer,0.0,Low,6.0,Cat_6,D
7101,462718,Female,No,25,No,Marketing,8.0,Low,5.0,Cat_6,D
7102,464440,Male,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,A
7103,467197,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
7104,465070,Female,Yes,48,Yes,Marketing,6.0,Low,1.0,Cat_6,C
7105,466127,Male,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,A
7106,466941,Male,Yes,81,Yes,Lawyer,,High,2.0,Cat_6,B
7107,467918,Male,Yes,48,Yes,Artist,7.0,Average,2.0,Cat_6,C
7108,462696,Male,Yes,52,No,Artist,0.0,High,2.0,Cat_6,A
7109,464135,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,B
7110,467586,Male,Yes,35,Yes,Artist,3.0,Average,3.0,Cat_6,B
7111,460794,Female,Yes,39,Yes,Homemaker,9.0,Low,1.0,Cat_6,D
7112,460155,Female,Yes,53,Yes,Artist,2.0,High,2.0,Cat_2,C
7113,464606,Male,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,C
7114,465856,Male,Yes,41,Yes,Artist,11.0,High,2.0,Cat_6,A
7115,463214,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_6,A
7116,462848,Female,Yes,23,No,Healthcare,7.0,High,2.0,Cat_6,B
7117,465293,Female,Yes,47,Yes,Artist,1.0,High,5.0,,C
7118,461666,Female,Yes,35,Yes,Artist,0.0,High,2.0,Cat_7,C
7119,459773,Male,Yes,51,Yes,Executive,1.0,Low,3.0,Cat_6,C
7120,463647,Female,No,38,Yes,Engineer,1.0,Low,1.0,Cat_6,A
7121,464156,Male,Yes,62,Yes,Artist,10.0,Low,1.0,Cat_6,B
7122,460457,Female,No,43,Yes,Entertainment,8.0,Low,,Cat_3,A
7123,463139,Male,Yes,60,Yes,Executive,1.0,High,6.0,Cat_2,B
7124,464355,Male,Yes,47,Yes,Executive,1.0,High,4.0,Cat_6,C
7125,462183,Male,No,22,No,Marketing,0.0,Low,4.0,Cat_6,D
7126,466697,Female,No,31,No,Marketing,0.0,Low,3.0,Cat_6,D
7127,466730,Female,Yes,38,Yes,Engineer,3.0,Low,2.0,Cat_6,A
7128,466394,Female,Yes,42,No,Entertainment,6.0,Average,5.0,Cat_6,A
7129,459009,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
7130,460554,Male,Yes,38,No,Artist,5.0,Average,3.0,Cat_3,B
7131,462498,Female,Yes,55,Yes,Doctor,0.0,Average,3.0,Cat_6,B
7132,459926,Female,Yes,71,Yes,Artist,1.0,Average,2.0,Cat_6,C
7133,465910,Male,Yes,38,No,Artist,10.0,Average,4.0,Cat_7,A
7134,459166,Male,Yes,77,Yes,Artist,1.0,Low,1.0,Cat_6,A
7135,462545,Male,No,33,No,Engineer,1.0,Low,3.0,Cat_4,D
7136,459406,Male,Yes,72,No,Executive,0.0,High,2.0,Cat_6,B
7137,464772,Female,Yes,43,No,Engineer,9.0,Average,4.0,Cat_4,A
7138,465491,Female,No,35,Yes,Artist,0.0,Low,3.0,Cat_6,B
7139,463123,Female,No,33,Yes,Doctor,1.0,Low,3.0,Cat_6,A
7140,462015,Male,Yes,27,Yes,Entertainment,0.0,Average,2.0,Cat_6,A
7141,461107,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_3,D
7142,459265,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C
7143,462789,Female,No,19,No,Healthcare,,Low,6.0,Cat_3,D
7144,465356,Female,,50,No,Artist,1.0,High,4.0,Cat_6,C
7145,460295,Male,No,29,Yes,Artist,9.0,Low,3.0,Cat_6,A
7146,463871,Female,Yes,46,No,Artist,8.0,Low,1.0,Cat_6,B
7147,464594,Male,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_2,D
7148,460694,Female,Yes,53,No,Engineer,3.0,Low,1.0,Cat_6,A
7149,464369,Male,Yes,36,Yes,Executive,1.0,High,4.0,Cat_6,B
7150,463983,Female,Yes,36,No,Engineer,0.0,Average,2.0,Cat_4,A
7151,463973,Male,Yes,56,No,Executive,,High,5.0,Cat_4,B
7152,465721,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3,D
7153,467347,Female,No,32,No,Entertainment,,Low,4.0,Cat_6,D
7154,461325,Male,No,61,Yes,Entertainment,1.0,Low,3.0,Cat_2,C
7155,465335,Male,Yes,61,No,Entertainment,1.0,Average,2.0,Cat_7,B
7156,461871,Male,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_6,C
7157,466296,Male,Yes,69,No,Executive,1.0,High,4.0,Cat_6,C
7158,462252,Male,No,47,Yes,Entertainment,4.0,Low,1.0,Cat_6,A
7159,460209,Female,Yes,26,Yes,Entertainment,5.0,Low,7.0,Cat_6,D
7160,465890,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,B
7161,459745,Male,Yes,47,No,Artist,0.0,Low,4.0,Cat_1,A
7162,465715,Female,Yes,69,Yes,Artist,7.0,Low,1.0,Cat_6,A
7163,467168,Male,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_1,B
7164,465805,Male,Yes,50,Yes,Engineer,,Low,1.0,Cat_3,C
7165,461417,Female,No,37,Yes,Doctor,1.0,Low,3.0,Cat_6,D
7166,462938,Female,No,50,Yes,Artist,6.0,Low,1.0,Cat_6,B
7167,463869,Female,Yes,52,Yes,Doctor,0.0,Average,4.0,Cat_6,C
7168,459071,Male,No,28,Yes,Healthcare,5.0,Low,4.0,Cat_6,C
7169,460193,Male,No,42,Yes,Entertainment,3.0,Low,2.0,Cat_2,A
7170,462936,Female,No,43,Yes,Engineer,,Low,1.0,Cat_6,A
7171,464015,Female,No,42,Yes,Artist,,Low,2.0,Cat_6,A
7172,467961,Male,Yes,45,Yes,Executive,1.0,High,5.0,Cat_4,B
7173,464442,Male,Yes,57,Yes,Lawyer,1.0,High,2.0,Cat_6,B
7174,465834,Male,No,48,Yes,Entertainment,0.0,Low,3.0,Cat_2,A
7175,462857,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
7176,467268,Male,Yes,88,Yes,Lawyer,,Low,1.0,Cat_6,A
7177,463474,Male,Yes,51,No,Artist,3.0,Average,2.0,Cat_6,C
7178,463607,Female,No,29,Yes,Engineer,1.0,Low,5.0,Cat_1,B
7179,460793,Female,Yes,28,No,Artist,,Low,3.0,Cat_3,B
7180,464874,Female,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_4,C
7181,465907,Female,No,25,Yes,Marketing,8.0,Low,,Cat_1,D
7182,465186,Female,Yes,38,No,Artist,4.0,Average,4.0,Cat_1,C
7183,463861,Male,Yes,37,Yes,Artist,1.0,Low,1.0,Cat_3,A
7184,464027,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,D
7185,460985,Female,Yes,61,Yes,Engineer,0.0,Average,2.0,Cat_6,C
7186,466870,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,C
7187,466060,Male,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_3,B
7188,461273,Male,Yes,73,Yes,Entertainment,1.0,High,4.0,Cat_6,B
7189,464925,Male,,60,No,Executive,6.0,Average,2.0,Cat_4,A
7190,465673,Female,No,27,,Marketing,8.0,Low,4.0,Cat_4,D
7191,461648,Female,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,C
7192,467631,Male,Yes,72,Yes,Lawyer,3.0,High,2.0,Cat_6,C
7193,467804,Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,C
7194,465946,Female,Yes,50,Yes,,1.0,Low,2.0,Cat_3,A
7195,460076,Female,No,49,Yes,,0.0,Low,2.0,Cat_6,D
7196,466000,Male,Yes,38,Yes,Doctor,5.0,Low,2.0,Cat_1,A
7197,459445,Female,Yes,35,Yes,Artist,0.0,Average,3.0,Cat_6,C
7198,466292,Female,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,B
7199,463804,Male,Yes,63,Yes,Artist,9.0,Low,1.0,Cat_6,A
7200,464081,Male,Yes,73,Yes,Executive,11.0,High,2.0,Cat_6,C
7201,462543,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_3,B
7202,463444,Male,Yes,61,Yes,Lawyer,,High,2.0,Cat_6,B
7203,463051,Female,No,42,Yes,Homemaker,10.0,Low,1.0,Cat_6,A
7204,465893,Female,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,B
7205,466812,Male,No,31,No,Homemaker,14.0,Low,1.0,Cat_6,D
7206,463129,Male,Yes,69,No,Doctor,,Low,1.0,Cat_6,A
7207,467091,Female,No,42,Yes,Entertainment,1.0,Low,3.0,Cat_6,D
7208,460268,Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,B
7209,465757,Male,Yes,39,Yes,Artist,3.0,Average,4.0,Cat_4,A
7210,460021,Female,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,B
7211,463859,Male,Yes,39,Yes,Artist,6.0,Average,2.0,Cat_6,C
7212,460053,Male,Yes,55,Yes,Artist,9.0,Average,2.0,Cat_1,C
7213,466659,Male,Yes,60,Yes,Doctor,1.0,High,2.0,Cat_3,B
7214,466533,Female,No,51,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
7215,465307,Female,Yes,61,Yes,Artist,0.0,Average,3.0,Cat_4,B
7216,464592,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,A
7217,460975,Male,Yes,86,,Lawyer,1.0,High,2.0,Cat_6,B
7218,461647,Female,Yes,55,Yes,Artist,2.0,Average,3.0,Cat_6,C
7219,467462,Female,Yes,43,Yes,Artist,1.0,Average,5.0,Cat_6,C
7220,467594,Male,Yes,45,No,Executive,0.0,Average,3.0,Cat_4,B
7221,464255,Female,Yes,50,Yes,Artist,1.0,Average,5.0,Cat_4,C
7222,461701,Male,Yes,40,No,Artist,1.0,Average,2.0,Cat_5,C
7223,466516,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
7224,464036,Female,No,25,Yes,Doctor,3.0,Low,1.0,Cat_6,A
7225,461887,Female,No,89,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
7226,464093,Female,No,25,No,Engineer,1.0,Low,,Cat_7,D
7227,466177,Female,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6,C
7228,467486,Female,Yes,46,Yes,Engineer,1.0,Average,5.0,Cat_6,B
7229,466775,Female,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
7230,467412,Male,Yes,35,Yes,Executive,6.0,Average,4.0,Cat_6,B
7231,460546,Female,Yes,71,Yes,Lawyer,1.0,Low,2.0,Cat_3,C
7232,466204,Male,Yes,50,Yes,Artist,0.0,Average,3.0,Cat_6,C
7233,459000,Male,Yes,58,No,Executive,12.0,High,2.0,Cat_6,C
7234,460635,Male,Yes,29,No,Healthcare,,High,2.0,Cat_3,D
7235,466781,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_3,A
7236,464992,Male,Yes,67,Yes,Executive,0.0,High,2.0,Cat_6,C
7237,464921,Male,Yes,35,No,Doctor,0.0,Average,5.0,Cat_4,C
